AUC,log_loss,Accuracy,Time_min,Time
0.9827,0.205,0.9309,0.0,2020-05-02 15:23:12.326299
0.9833,0.2009,0.9329,0.0,2020-05-02 15:23:18.939134
0.9842,0.2041,0.9326,0.0,2020-05-02 15:23:25.413151
0.9783,0.2212,0.9222,0.0,2020-05-02 15:23:31.961788
0.9831,0.2055,0.9286,0.0,2020-05-02 15:23:38.490422
