AUC,log_loss,Accuracy,Time_min,Time
0.9514,0.2566,0.8825,0.0,2020-05-02 15:25:48.370798
0.9493,0.2605,0.8881,0.0,2020-05-02 15:25:52.006636
0.9539,0.2521,0.8955,0.0,2020-05-02 15:25:55.609278
0.9519,0.2552,0.9047,0.0,2020-05-02 15:25:59.242293
0.9586,0.241,0.9,0.0,2020-05-02 15:26:02.890511
