AUC,log_loss,Accuracy,Time_min,Time
0.8395,0.1607,0.9493,0.0,2020-05-02 15:18:00.974918
0.8348,0.1664,0.9455,0.0,2020-05-02 15:18:19.116811
0.8514,0.1562,0.9503,0.0,2020-05-02 15:18:37.072824
0.8559,0.1568,0.9489,0.0,2020-05-02 15:18:55.061977
0.8517,0.1569,0.9507,0.0,2020-05-02 15:19:13.510676
