AUC,log_loss,Accuracy,Time_min,Time
0.9407,0.1904,0.9111,0.0,2020-05-02 15:20:00.184217
0.9402,0.1914,0.91,0.0,2020-05-02 15:20:24.795213
0.9353,0.197,0.907,0.0,2020-05-02 15:20:49.791920
0.9413,0.1869,0.9157,0.0,2020-05-02 15:21:14.350685
0.9321,0.2011,0.9071,0.0,2020-05-02 15:21:38.963595
