AUC,log_loss,Accuracy,Time_min,Time
0.9821,0.1297,0.9518,0.0,2020-05-02 15:25:21.316213
0.9764,0.1457,0.9492,0.0,2020-05-02 15:25:27.208321
0.98,0.137,0.9521,0.0,2020-05-02 15:25:32.988681
0.9774,0.1425,0.9479,0.0,2020-05-02 15:25:38.738981
0.9787,0.1478,0.9482,0.0,2020-05-02 15:25:44.670542
