AUC,log_loss,Accuracy,Time_min,Time
0.9118,0.308,0.8601,0.0,2020-05-02 15:15:50.900475
0.9164,0.3018,0.8594,0.0,2020-05-02 15:16:18.413529
0.917,0.3008,0.8585,0.0,2020-05-02 15:16:45.838116
0.9179,0.2975,0.8596,0.0,2020-05-02 15:17:13.598278
0.9118,0.309,0.8557,0.0,2020-05-02 15:17:42.060729
