AUC,log_loss,Accuracy,Time_min,Time
0.968,0.2176,0.9084,0.0,2020-04-30 17:32:56.438518
0.9682,0.2169,0.9112,0.0,2020-04-30 17:33:05.882236
0.9636,0.2549,0.9038,0.0,2020-04-30 17:33:15.337604
0.9634,0.3324,0.9158,0.0,2020-04-30 17:33:24.693157
0.9702,0.2386,0.9241,0.0,2020-04-30 17:33:33.837759
