AUC,log_loss,Accuracy,Time_min,Time
0.925,0.4476,0.8626,0.0,2020-05-02 16:09:19.651960
0.9334,0.3559,0.9005,0.0,2020-05-02 16:09:19.770352
0.943,0.3593,0.8815,0.0,2020-05-02 16:09:19.892281
0.9353,0.354,0.872,0.0,2020-05-02 16:09:20.036038
0.9424,0.3357,0.8957,0.0,2020-05-02 16:09:20.167207
