AUC,log_loss,Accuracy,Time_min,Time
0.7746,0.5777,0.75,0.0,2020-05-02 16:09:15.268040
0.7352,0.6903,0.74,0.0,2020-05-02 16:09:15.356339
0.7856,0.5446,0.765,0.0,2020-05-02 16:09:15.473501
0.8052,0.509,0.78,0.0,2020-05-02 16:09:15.561729
0.7971,0.5316,0.78,0.0,2020-05-02 16:09:15.647152
