AUC,log_loss,Accuracy,Time_min,Time
0.9104,0.3107,0.8612,0.0,2020-05-02 16:09:08.199627
0.9155,0.3024,0.8601,0.0,2020-05-02 16:09:08.541062
0.9159,0.3023,0.8588,0.0,2020-05-02 16:09:08.862713
0.9193,0.2956,0.8628,0.0,2020-05-02 16:09:09.184882
0.9111,0.3102,0.8538,0.0,2020-05-02 16:09:09.537625
