AUC,log_loss,Accuracy,Time_min,Time
0.7566,0.4387,0.8578,0.0,2020-05-02 16:09:17.810478
0.7627,0.4191,0.8507,0.0,2020-05-02 16:09:17.927130
0.8138,0.3573,0.8626,0.0,2020-05-02 16:09:18.058529
0.7848,0.3948,0.846,0.0,2020-05-02 16:09:18.167226
0.7568,0.4181,0.8527,0.0,2020-05-02 16:09:18.291612
