AUC,log_loss,Accuracy,Time_min,Time
0.5,0.6931,0.0578,59.0,2020-08-01 03:10:28.079975
0.5,0.6931,0.0578,59.0,2020-08-01 04:10:24.565604
0.5,0.6931,0.058,59.0,2020-08-01 05:10:19.819011
0.5,0.6931,0.058,59.0,2020-08-01 06:10:15.077342
0.5,0.6931,0.0578,59.0,2020-08-01 07:10:10.330068
