AUC,log_loss,Accuracy,Time_min,Time
0.9677,0.4333,0.9078,59.0,2020-08-02 04:10:28.906790
0.966,0.3838,0.8994,59.0,2020-08-02 05:10:26.301895
0.9618,0.3894,0.8992,59.0,2020-08-02 06:10:24.209190
0.965,0.3882,0.9009,59.0,2020-08-02 07:10:21.146258
0.9658,0.4266,0.899,59.0,2020-08-02 08:10:18.941378
